,datetime,temperature,clear-night,cloudy,fog,partly-cloudy-day,partly-cloudy-night,rain,snow,wind,weekday
0,2021-09-28 22:00:00,13.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,2021-09-28 23:00:00,13.46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,2021-09-29 00:00:00,13.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
3,2021-09-29 01:00:00,13.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
4,2021-09-29 02:00:00,13.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
5,2021-09-29 03:00:00,13.089999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
6,2021-09-29 04:00:00,12.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
7,2021-09-29 05:00:00,12.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
8,2021-09-29 06:00:00,12.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
9,2021-09-29 07:00:00,12.949999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
10,2021-09-29 08:00:00,13.839999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
11,2021-09-29 09:00:00,15.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
12,2021-09-29 10:00:00,16.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
13,2021-09-29 11:00:00,17.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
14,2021-09-29 12:00:00,18.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
15,2021-09-29 13:00:00,18.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
16,2021-09-29 14:00:00,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
17,2021-09-29 15:00:00,16.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
18,2021-09-29 16:00:00,15.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
19,2021-09-29 17:00:00,14.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
20,2021-09-29 18:00:00,13.270000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
21,2021-09-29 19:00:00,12.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
22,2021-09-29 20:00:00,12.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
23,2021-09-29 21:00:00,11.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
24,2021-09-29 22:00:00,11.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
25,2021-09-29 23:00:00,11.089999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
26,2021-09-30 00:00:00,10.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
27,2021-09-30 01:00:00,10.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
28,2021-09-30 02:00:00,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
29,2021-09-30 03:00:00,9.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
30,2021-09-30 04:00:00,8.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
31,2021-09-30 05:00:00,8.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
32,2021-09-30 06:00:00,8.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
33,2021-09-30 07:00:00,9.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
34,2021-09-30 08:00:00,10.839999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
35,2021-09-30 09:00:00,12.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
36,2021-09-30 10:00:00,13.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
37,2021-09-30 11:00:00,14.800000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
38,2021-09-30 12:00:00,15.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
39,2021-09-30 13:00:00,16.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
40,2021-09-30 14:00:00,17.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
41,2021-09-30 15:00:00,16.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
42,2021-09-30 16:00:00,15.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
43,2021-09-30 17:00:00,12.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
44,2021-09-30 18:00:00,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
45,2021-09-30 19:00:00,10.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
46,2021-09-30 20:00:00,9.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
47,2021-09-30 21:00:00,8.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
48,2021-09-30 22:00:00,7.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
49,2021-09-30 23:00:00,7.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
50,2021-10-01 00:00:00,6.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
51,2021-10-01 01:00:00,6.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
52,2021-10-01 02:00:00,6.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
53,2021-10-01 03:00:00,5.650000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
54,2021-10-01 04:00:00,5.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
55,2021-10-01 05:00:00,4.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
56,2021-10-01 06:00:00,4.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
57,2021-10-01 07:00:00,6.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
58,2021-10-01 08:00:00,8.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
59,2021-10-01 09:00:00,10.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
60,2021-10-01 10:00:00,13.520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
61,2021-10-01 11:00:00,15.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
62,2021-10-01 12:00:00,17.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
63,2021-10-01 13:00:00,18.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
64,2021-10-01 14:00:00,19.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
65,2021-10-01 15:00:00,19.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
66,2021-10-01 16:00:00,18.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
67,2021-10-01 17:00:00,16.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
68,2021-10-01 18:00:00,14.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
69,2021-10-01 19:00:00,13.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
70,2021-10-01 20:00:00,12.449999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
71,2021-10-01 21:00:00,11.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
72,2021-10-01 22:00:00,11.550000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
73,2021-10-01 23:00:00,11.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
74,2021-10-02 00:00:00,11.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
75,2021-10-02 01:00:00,11.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
76,2021-10-02 02:00:00,11.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
77,2021-10-02 03:00:00,11.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
78,2021-10-02 04:00:00,11.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
79,2021-10-02 05:00:00,10.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
80,2021-10-02 06:00:00,11.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
81,2021-10-02 07:00:00,12.339999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
82,2021-10-02 08:00:00,14.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
83,2021-10-02 09:00:00,16.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
84,2021-10-02 10:00:00,18.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
85,2021-10-02 11:00:00,19.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
86,2021-10-02 12:00:00,20.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
87,2021-10-02 13:00:00,21.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
88,2021-10-02 14:00:00,21.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
89,2021-10-02 15:00:00,20.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
90,2021-10-02 16:00:00,20.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
91,2021-10-02 17:00:00,17.59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
92,2021-10-02 18:00:00,15.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
93,2021-10-02 19:00:00,14.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
94,2021-10-02 20:00:00,13.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
95,2021-10-02 21:00:00,12.949999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
96,2021-10-02 22:00:00,12.589999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
97,2021-10-02 23:00:00,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
98,2021-10-03 00:00:00,11.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
99,2021-10-03 01:00:00,10.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
100,2021-10-03 02:00:00,10.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
101,2021-10-03 03:00:00,10.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
102,2021-10-03 04:00:00,9.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
103,2021-10-03 05:00:00,9.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
104,2021-10-03 06:00:00,10.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
105,2021-10-03 07:00:00,11.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
106,2021-10-03 08:00:00,13.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
107,2021-10-03 09:00:00,16.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
108,2021-10-03 10:00:00,18.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6
109,2021-10-03 11:00:00,19.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6
110,2021-10-03 12:00:00,20.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
111,2021-10-03 13:00:00,20.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
112,2021-10-03 14:00:00,20.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
113,2021-10-03 15:00:00,19.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
114,2021-10-03 16:00:00,18.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
115,2021-10-03 17:00:00,17.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
116,2021-10-03 18:00:00,16.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
117,2021-10-03 19:00:00,15.339999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
118,2021-10-03 20:00:00,14.770000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
119,2021-10-03 21:00:00,14.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
120,2021-10-03 22:00:00,13.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
121,2021-10-03 23:00:00,12.410000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6
122,2021-10-04 00:00:00,12.410000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
123,2021-10-04 01:00:00,12.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
124,2021-10-04 02:00:00,11.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
125,2021-10-04 03:00:00,11.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
126,2021-10-04 04:00:00,11.020000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
127,2021-10-04 05:00:00,10.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
128,2021-10-04 06:00:00,10.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
129,2021-10-04 07:00:00,10.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
130,2021-10-04 08:00:00,10.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
131,2021-10-04 09:00:00,10.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
132,2021-10-04 10:00:00,10.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
133,2021-10-04 11:00:00,10.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
134,2021-10-04 12:00:00,11.300000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
135,2021-10-04 13:00:00,11.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
136,2021-10-04 14:00:00,12.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
137,2021-10-04 15:00:00,12.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138,2021-10-04 16:00:00,12.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
139,2021-10-04 17:00:00,12.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140,2021-10-04 18:00:00,11.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
141,2021-10-04 19:00:00,11.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
142,2021-10-04 20:00:00,11.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
143,2021-10-04 21:00:00,11.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
144,2021-10-04 22:00:00,11.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
145,2021-10-04 23:00:00,11.199999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
146,2021-10-05 00:00:00,11.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
147,2021-10-05 01:00:00,11.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
148,2021-10-05 02:00:00,11.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
149,2021-10-05 03:00:00,11.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
150,2021-10-05 04:00:00,11.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
151,2021-10-05 05:00:00,11.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
152,2021-10-05 06:00:00,10.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
153,2021-10-05 07:00:00,10.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
154,2021-10-05 08:00:00,11.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
155,2021-10-05 09:00:00,12.160000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
156,2021-10-05 10:00:00,12.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
157,2021-10-05 11:00:00,13.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
158,2021-10-05 12:00:00,13.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
159,2021-10-05 13:00:00,15.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
160,2021-10-05 14:00:00,15.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
161,2021-10-05 15:00:00,14.589999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
162,2021-10-05 16:00:00,14.339999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
163,2021-10-05 17:00:00,13.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
164,2021-10-05 18:00:00,12.520000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
165,2021-10-05 19:00:00,12.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
166,2021-10-05 20:00:00,12.270000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
167,2021-10-05 21:00:00,11.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
168,2021-10-05 22:00:00,11.089999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
169,2021-10-05 23:00:00,10.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
170,2021-10-06 00:00:00,10.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
171,2021-10-06 01:00:00,10.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
172,2021-10-06 02:00:00,10.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
173,2021-10-06 03:00:00,9.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
174,2021-10-06 04:00:00,9.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
175,2021-10-06 05:00:00,9.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
176,2021-10-06 06:00:00,8.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
177,2021-10-06 07:00:00,9.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
178,2021-10-06 08:00:00,10.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
179,2021-10-06 09:00:00,11.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
180,2021-10-06 10:00:00,11.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
181,2021-10-06 11:00:00,12.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
182,2021-10-06 12:00:00,12.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
183,2021-10-06 13:00:00,13.339999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
184,2021-10-06 14:00:00,13.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
185,2021-10-06 15:00:00,13.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
186,2021-10-06 16:00:00,11.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
187,2021-10-06 17:00:00,10.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2
188,2021-10-06 18:00:00,9.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
189,2021-10-06 19:00:00,9.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
190,2021-10-06 20:00:00,8.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
191,2021-10-06 21:00:00,8.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
192,2021-10-06 22:00:00,8.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
193,2021-10-06 23:00:00,7.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
194,2021-10-07 00:00:00,8.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
195,2021-10-07 01:00:00,8.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
196,2021-10-07 02:00:00,8.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
197,2021-10-07 03:00:00,9.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
198,2021-10-07 04:00:00,8.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
199,2021-10-07 05:00:00,8.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
200,2021-10-07 06:00:00,8.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
201,2021-10-07 07:00:00,8.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
202,2021-10-07 08:00:00,9.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
203,2021-10-07 09:00:00,9.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
204,2021-10-07 10:00:00,10.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
205,2021-10-07 11:00:00,11.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
206,2021-10-07 12:00:00,12.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
207,2021-10-07 13:00:00,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
208,2021-10-07 14:00:00,13.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
209,2021-10-07 15:00:00,12.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
210,2021-10-07 16:00:00,12.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
211,2021-10-07 17:00:00,11.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
212,2021-10-07 18:00:00,10.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
213,2021-10-07 19:00:00,10.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
214,2021-10-07 20:00:00,9.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
215,2021-10-07 21:00:00,9.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
216,2021-10-07 22:00:00,8.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
217,2021-10-07 23:00:00,8.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
218,2021-10-08 00:00:00,8.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
219,2021-10-08 01:00:00,8.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
220,2021-10-08 02:00:00,8.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
221,2021-10-08 03:00:00,7.919999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
222,2021-10-08 04:00:00,7.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
223,2021-10-08 05:00:00,8.28,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
224,2021-10-08 06:00:00,8.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
225,2021-10-08 07:00:00,8.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
226,2021-10-08 08:00:00,9.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
227,2021-10-08 09:00:00,10.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
228,2021-10-08 10:00:00,11.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
229,2021-10-08 11:00:00,12.660000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
230,2021-10-08 12:00:00,14.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
231,2021-10-08 13:00:00,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
232,2021-10-08 14:00:00,15.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
233,2021-10-08 15:00:00,15.38,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
234,2021-10-08 16:00:00,14.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4
235,2021-10-08 17:00:00,13.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
236,2021-10-08 18:00:00,12.449999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
237,2021-10-08 19:00:00,11.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
238,2021-10-08 20:00:00,10.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
239,2021-10-08 21:00:00,9.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
240,2021-10-08 22:00:00,9.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
241,2021-10-08 23:00:00,8.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
242,2021-10-09 00:00:00,7.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
243,2021-10-09 01:00:00,7.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
244,2021-10-09 02:00:00,6.989999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
245,2021-10-09 03:00:00,6.510000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
246,2021-10-09 04:00:00,6.010000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
247,2021-10-09 05:00:00,6.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
248,2021-10-09 06:00:00,5.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
249,2021-10-09 07:00:00,6.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
250,2021-10-09 08:00:00,7.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
251,2021-10-09 09:00:00,8.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
252,2021-10-09 10:00:00,10.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
253,2021-10-09 11:00:00,11.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
254,2021-10-09 12:00:00,13.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
255,2021-10-09 13:00:00,14.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
256,2021-10-09 14:00:00,14.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
257,2021-10-09 15:00:00,15.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
258,2021-10-09 16:00:00,13.82,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
259,2021-10-09 17:00:00,11.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
