datetime,bhfs_south,bhfs_middle,bhfs_north,bhfs_total,temperature,clear-night,cloudy,fog,partly-cloudy-day,partly-cloudy-night,rain,snow,wind,traffic_vol
2021-09-29 00:00:00,10,17,4,31,13.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14125.0
2021-09-29 01:00:00,6,13,2,21,13.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7733.0
2021-09-29 02:00:00,22,16,5,43,13.44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4814.0
2021-09-29 03:00:00,92,138,75,305,13.089999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5317.0
2021-09-29 04:00:00,285,302,262,849,12.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9722.0
2021-09-29 05:00:00,779,585,557,1921,12.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29673.0
2021-09-29 06:00:00,1073,738,826,2637,12.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78483.0
2021-09-29 07:00:00,1245,793,1107,3145,12.949999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99367.0
2021-09-29 08:00:00,1506,907,1481,3894,13.839999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96717.0
2021-09-29 09:00:00,2064,1145,1868,5077,15.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86793.0
2021-09-29 10:00:00,3083,1538,2360,6981,16.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86123.0
2021-09-29 11:00:00,2866,977,2295,6138,17.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90532.0
2021-09-29 12:00:00,2964,83,2661,5708,18.36,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88525.0
2021-09-29 13:00:00,2746,413,2738,5897,18.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89844.0
2021-09-29 14:00:00,2629,439,2758,5826,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93321.0
2021-09-29 15:00:00,2865,527,2949,6341,16.89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97425.0
2021-09-29 16:00:00,2667,410,2730,5807,15.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108116.0
2021-09-29 17:00:00,1560,303,1723,3586,14.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,113617.0
2021-09-29 18:00:00,888,190,843,1921,13.270000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,104966.0
2021-09-29 19:00:00,715,150,735,1600,12.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80939.0
2021-09-29 20:00:00,633,128,545,1306,12.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59960.0
2021-09-29 21:00:00,364,96,297,757,11.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47414.0
2021-09-29 22:00:00,101,38,86,225,11.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40625.0
2021-09-29 23:00:00,40,5,18,63,11.089999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28211.0
2021-09-30 00:00:00,9,6,11,26,10.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13072.0
2021-09-30 01:00:00,3,10,3,16,10.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8133.0
2021-09-30 02:00:00,24,9,6,39,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5595.0
2021-09-30 03:00:00,102,49,86,237,9.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7455.0
2021-09-30 04:00:00,324,92,260,676,8.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10339.0
2021-09-30 05:00:00,795,207,575,1577,8.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29839.0
2021-09-30 06:00:00,1074,265,846,2185,8.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78535.0
2021-09-30 07:00:00,1232,288,1034,2554,9.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99867.0
2021-09-30 08:00:00,1652,340,1384,3376,10.839999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,99255.0
2021-09-30 09:00:00,2123,405,1903,4431,12.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87554.0
2021-09-30 10:00:00,3124,573,2423,6120,13.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87220.0
2021-09-30 11:00:00,3145,559,2398,6102,14.800000000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90533.0
2021-09-30 12:00:00,2914,528,2741,6183,15.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,87991.0
2021-09-30 13:00:00,2982,541,2895,6418,16.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90780.0
2021-09-30 14:00:00,2807,515,2924,6246,17.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93854.0
2021-09-30 15:00:00,3235,579,3411,7225,16.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97514.0
2021-09-30 16:00:00,2928,535,3003,6466,15.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,107784.0
2021-09-30 17:00:00,1790,333,1977,4100,12.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,112786.0
2021-09-30 18:00:00,1119,240,1190,2549,11.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106368.0
2021-09-30 19:00:00,918,179,1032,2129,10.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87019.0
2021-09-30 20:00:00,752,156,827,1735,9.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64033.0
2021-09-30 21:00:00,454,105,429,988,8.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54300.0
2021-09-30 22:00:00,163,54,135,352,7.82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46972.0
2021-09-30 23:00:00,52,14,26,92,7.23,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32189.0
2021-10-01 00:00:00,26,7,19,52,6.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17332.0
2021-10-01 01:00:00,17,8,17,42,6.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11586.0
2021-10-01 02:00:00,37,14,31,82,6.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8810.0
2021-10-01 03:00:00,117,44,91,252,5.650000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9096.0
2021-10-01 04:00:00,317,101,260,678,5.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13128.0
2021-10-01 05:00:00,786,205,471,1462,4.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30882.0
2021-10-01 06:00:00,1077,327,777,2181,4.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74282.0
2021-10-01 07:00:00,1251,374,1124,2749,6.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95417.0
2021-10-01 08:00:00,1771,506,1634,3911,8.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92717.0
2021-10-01 09:00:00,2464,492,2140,5096,10.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85584.0
2021-10-01 10:00:00,3165,578,2522,6265,13.520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87831.0
2021-10-01 11:00:00,2997,527,2615,6139,15.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93032.0
2021-10-01 12:00:00,3182,516,2848,6546,17.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,91507.0
2021-10-01 13:00:00,3153,621,3156,6930,18.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94005.0
2021-10-01 14:00:00,3280,578,3316,7174,19.74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98615.0
2021-10-01 15:00:00,3618,672,3621,7911,19.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103519.0
2021-10-01 16:00:00,3317,590,3446,7353,18.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,108625.0
2021-10-01 17:00:00,2144,419,2386,4949,16.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,109681.0
2021-10-01 18:00:00,1495,319,1527,3341,14.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101671.0
2021-10-01 19:00:00,1307,319,1420,3046,13.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87201.0
2021-10-01 20:00:00,1199,299,1154,2652,12.449999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69070.0
2021-10-01 21:00:00,1067,246,1026,2339,11.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55613.0
2021-10-01 22:00:00,628,123,497,1248,11.550000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54825.0
2021-10-01 23:00:00,290,76,271,637,11.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47371.0
2021-10-02 00:00:00,299,49,231,579,11.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33167.0
2021-10-02 01:00:00,271,45,248,564,11.68,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23598.0
2021-10-02 02:00:00,192,25,227,444,11.92,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17824.0
2021-10-02 03:00:00,92,34,77,203,11.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14104.0
2021-10-02 04:00:00,128,45,140,313,11.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15128.0
2021-10-02 05:00:00,224,57,179,460,10.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17701.0
2021-10-02 06:00:00,444,128,417,989,11.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26386.0
2021-10-02 07:00:00,1100,219,1099,2418,12.339999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35458.0
2021-10-02 08:00:00,2246,452,2017,4715,14.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55768.0
2021-10-02 09:00:00,3427,661,3096,7184,16.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73367.0
2021-10-02 10:00:00,4243,739,3870,8852,18.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85218.0
2021-10-02 11:00:00,4953,945,4376,10274,19.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92717.0
2021-10-02 12:00:00,5712,1059,5356,12127,20.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98943.0
2021-10-02 13:00:00,6422,1272,5864,13558,21.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98657.0
2021-10-02 14:00:00,6153,1174,6079,13406,21.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96717.0
2021-10-02 15:00:00,5514,979,5302,11795,20.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96499.0
2021-10-02 16:00:00,3656,667,3821,8144,20.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97986.0
2021-10-02 17:00:00,2342,447,2462,5251,17.59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98426.0
2021-10-02 18:00:00,1683,421,1696,3800,15.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93618.0
2021-10-02 19:00:00,1338,310,1358,3006,14.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78559.0
2021-10-02 20:00:00,1403,317,1444,3164,13.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67410.0
2021-10-02 21:00:00,1136,298,1135,2569,12.949999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56083.0
2021-10-02 22:00:00,652,186,626,1464,12.589999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59792.0
2021-10-02 23:00:00,362,93,358,813,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53226.0
2021-10-03 00:00:00,275,52,250,577,11.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39836.0
2021-10-03 01:00:00,242,42,273,557,10.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29901.0
2021-10-03 02:00:00,239,39,234,512,10.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21898.0
2021-10-03 03:00:00,184,41,147,372,10.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18911.0
2021-10-03 04:00:00,105,40,89,234,9.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17103.0
2021-10-03 05:00:00,118,35,98,251,9.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14658.0
2021-10-03 06:00:00,162,58,149,369,10.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14864.0
2021-10-03 07:00:00,361,110,312,783,11.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15913.0
2021-10-03 08:00:00,606,195,707,1508,13.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26949.0
2021-10-03 09:00:00,951,269,906,2126,16.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46350.0
2021-10-03 10:00:00,1080,290,1149,2519,18.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,59782.0
2021-10-03 11:00:00,1279,367,1294,2940,19.85,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65831.0
2021-10-03 12:00:00,1604,462,1714,3780,20.26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73325.0
2021-10-03 13:00:00,1810,473,1887,4170,20.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77415.0
2021-10-03 14:00:00,1608,460,1746,3814,20.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79875.0
2021-10-03 15:00:00,1386,404,1534,3324,19.87,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85593.0
2021-10-03 16:00:00,1192,315,1260,2767,18.82,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,92414.0
2021-10-03 17:00:00,878,190,830,1898,17.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91628.0
2021-10-03 18:00:00,558,154,638,1350,16.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85010.0
2021-10-03 19:00:00,505,108,475,1088,15.339999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,69025.0
2021-10-03 20:00:00,321,106,271,698,14.770000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54930.0
2021-10-03 21:00:00,142,54,129,325,14.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43393.0
2021-10-03 22:00:00,60,28,72,160,13.31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32147.0
2021-10-03 23:00:00,9,2,8,19,12.410000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20140.0
2021-10-04 00:00:00,0,6,1,7,12.410000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10017.0
2021-10-04 01:00:00,5,2,2,9,12.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5772.0
2021-10-04 02:00:00,14,8,8,30,11.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4465.0
2021-10-04 03:00:00,121,52,77,250,11.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5116.0
2021-10-04 04:00:00,345,111,251,707,11.020000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10266.0
2021-10-04 05:00:00,766,183,478,1427,10.69,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30345.0
2021-10-04 06:00:00,1006,209,695,1910,10.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,78030.0
2021-10-04 07:00:00,955,212,844,2011,10.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98300.0
2021-10-04 08:00:00,1207,279,1073,2559,10.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,95736.0
2021-10-04 09:00:00,1807,312,1440,3559,10.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81507.0
2021-10-04 10:00:00,3038,395,2987,6420,10.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79812.0
2021-10-04 11:00:00,3037,438,2718,6193,10.74,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82114.0
2021-10-04 12:00:00,2447,437,2970,5854,11.300000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,77537.0
2021-10-04 13:00:00,2241,414,3006,5661,11.88,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81733.0
2021-10-04 14:00:00,2394,402,3052,5848,12.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83455.0
2021-10-04 15:00:00,2813,470,2879,6162,12.78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89666.0
2021-10-04 16:00:00,2427,389,2539,5355,12.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,101717.0
2021-10-04 17:00:00,1364,248,1409,3021,12.44,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,111558.0
2021-10-04 18:00:00,733,165,736,1634,11.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97266.0
2021-10-04 19:00:00,473,120,508,1101,11.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69746.0
2021-10-04 20:00:00,380,90,368,838,11.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51272.0
2021-10-04 21:00:00,199,49,159,407,11.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41233.0
2021-10-04 22:00:00,57,31,49,137,11.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32189.0
2021-10-04 23:00:00,9,5,5,19,11.199999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18788.0
2021-10-05 00:00:00,2,6,7,15,11.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9480.0
2021-10-05 01:00:00,11,3,7,21,11.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6115.0
2021-10-05 02:00:00,26,9,7,42,11.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4583.0
2021-10-05 03:00:00,127,30,79,236,11.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4943.0
2021-10-05 04:00:00,349,111,272,732,11.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9666.0
2021-10-05 05:00:00,824,226,597,1647,11.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29965.0
2021-10-05 06:00:00,1066,309,896,2271,10.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75718.0
2021-10-05 07:00:00,1283,304,1014,2601,10.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,99981.0
2021-10-05 08:00:00,1482,393,1351,3226,11.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,98093.0
2021-10-05 09:00:00,1849,376,1624,3849,12.160000000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85517.0
2021-10-05 10:00:00,2373,418,2002,4793,12.99,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82801.0
2021-10-05 11:00:00,2373,479,2074,4926,13.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85456.0
2021-10-05 12:00:00,2493,440,2813,5746,13.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81349.0
2021-10-05 13:00:00,2995,465,2809,6269,15.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82510.0
2021-10-05 14:00:00,2490,445,2671,5606,15.89,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86974.0
2021-10-05 15:00:00,2851,521,3077,6449,14.589999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94687.0
2021-10-05 16:00:00,2294,403,2291,4988,14.339999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,106371.0
2021-10-05 17:00:00,1288,250,1430,2968,13.78,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,112366.0
2021-10-05 18:00:00,678,150,840,1668,12.520000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103597.0
2021-10-05 19:00:00,467,110,465,1042,12.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,81749.0
2021-10-05 20:00:00,432,100,419,951,12.270000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55985.0
2021-10-05 21:00:00,201,63,191,455,11.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47165.0
2021-10-05 22:00:00,85,28,87,200,11.089999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38742.0
2021-10-05 23:00:00,56,7,12,75,10.54,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22934.0
2021-10-06 00:00:00,1,1,5,7,10.38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11160.0
2021-10-06 01:00:00,8,5,1,14,10.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7079.0
2021-10-06 02:00:00,18,1,12,31,10.13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5042.0
2021-10-06 03:00:00,126,37,88,251,9.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5741.0
2021-10-06 04:00:00,339,96,266,701,9.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10360.0
2021-10-06 05:00:00,804,185,601,1590,9.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29294.0
2021-10-06 06:00:00,1121,250,841,2212,8.66,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79620.0
2021-10-06 07:00:00,1127,275,1035,2437,9.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100179.0
2021-10-06 08:00:00,1565,347,1460,3372,10.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,95198.0
2021-10-06 09:00:00,1904,379,1756,4039,11.14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,84155.0
2021-10-06 10:00:00,2777,415,2258,5450,11.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83633.0
2021-10-06 11:00:00,2605,447,2158,5210,12.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88443.0
2021-10-06 12:00:00,2635,455,2539,5629,12.68,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88004.0
2021-10-06 13:00:00,2475,413,2699,5587,13.339999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89955.0
2021-10-06 14:00:00,2632,426,2894,5952,13.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,92084.0
2021-10-06 15:00:00,2959,518,3400,6877,13.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,97222.0
2021-10-06 16:00:00,2831,428,2880,6139,11.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107414.0
2021-10-06 17:00:00,1491,252,1515,3258,10.48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,113476.0
2021-10-06 18:00:00,750,159,913,1822,9.37,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,104202.0
2021-10-06 19:00:00,609,144,615,1368,9.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79352.0
2021-10-06 20:00:00,437,111,462,1010,8.91,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56807.0
2021-10-06 21:00:00,247,63,249,559,8.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47821.0
2021-10-06 22:00:00,111,29,84,224,8.33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40002.0
2021-10-06 23:00:00,24,10,9,43,7.98,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25453.0
2021-10-07 00:00:00,6,11,4,21,8.49,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13222.0
2021-10-07 01:00:00,13,3,5,21,8.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8119.0
2021-10-07 02:00:00,14,9,8,31,8.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5730.0
2021-10-07 03:00:00,112,34,96,242,9.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5827.0
2021-10-07 04:00:00,358,97,268,723,8.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10226.0
2021-10-07 05:00:00,780,196,563,1539,8.67,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30209.0
2021-10-07 06:00:00,1075,270,894,2239,8.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78474.0
2021-10-07 07:00:00,1216,241,1015,2472,8.61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100619.0
2021-10-07 08:00:00,1531,328,1455,3314,9.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97787.0
2021-10-07 09:00:00,2146,427,2067,4640,9.97,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85794.0
2021-10-07 10:00:00,3066,489,2595,6150,10.29,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85071.0
2021-10-07 11:00:00,3032,544,2551,6127,11.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88972.0
2021-10-07 12:00:00,2704,489,2508,5701,12.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,84147.0
2021-10-07 13:00:00,2650,471,2660,5781,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88112.0
2021-10-07 14:00:00,2764,505,2866,6135,13.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,90366.0
2021-10-07 15:00:00,3351,552,3536,7439,12.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,97031.0
2021-10-07 16:00:00,2834,459,2811,6104,12.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106982.0
2021-10-07 17:00:00,1517,273,1782,3572,11.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,114367.0
2021-10-07 18:00:00,947,204,959,2110,10.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105880.0
2021-10-07 19:00:00,782,164,814,1760,10.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,79353.0
2021-10-07 20:00:00,595,131,795,1521,9.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59374.0
2021-10-07 21:00:00,381,103,357,841,9.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50466.0
2021-10-07 22:00:00,156,47,135,338,8.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44495.0
2021-10-07 23:00:00,56,27,28,111,8.08,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29330.0
