datetime,bhfs_north,bhfs_middle,bhfs_south,total
2021-10-02 06:00:00,-0.6214229997615002,-0.9379299069776357,-0.8787891609912029,-0.8199273660851718
2021-10-02 07:00:00,-0.017873576799295243,-0.5327714917468427,-0.12923905575079164,-0.19978523591407082
2021-10-02 08:00:00,0.21362083254565434,-0.11425076928197164,0.23542178752692244,0.13285099191787353
2021-10-02 09:00:00,0.3731813816918459,0.29459784598841665,0.32900093749940407,0.33668219567996793
2021-10-02 10:00:00,0.4295000422795656,0.24617501056982505,0.2955588922767429,0.33236687278743915
2021-10-02 11:00:00,0.515154141744218,0.5829992719230264,0.500675272910156,0.5244342622291374
2021-10-02 12:00:00,0.632369895311558,0.719304971793961,0.5854352685422395,0.6314530158198881
2021-10-02 13:00:00,0.6183367995996552,0.7178135949082165,0.7110450982107217,0.6778291921811554
2021-10-02 14:00:00,0.6048269028598856,0.7094588886256314,0.6281670608283143,0.636451340319498
2021-10-02 15:00:00,0.3835921322980891,0.37577739324440795,0.42240315174706033,0.3973335193876171
2021-10-02 16:00:00,0.10226682056462622,0.12266750901585866,0.09701988346515833,0.10447444555368435
2021-10-02 17:00:00,0.033247470254019085,0.06548353625353442,0.08962535556730611,0.06150400933425182
2021-10-02 18:00:00,0.10190853059709948,0.2763973443796308,0.11969437932434879,0.15293747718068396
2021-10-02 19:00:00,-0.044483661006218256,-0.028649174237562747,0.02476674432249304,-0.015263310761197246
2021-10-02 20:00:00,0.22193488329173228,0.05852157161965632,0.15225987330789348,0.15331900614556382
2021-10-02 21:00:00,0.09989815326598617,0.1931178829841773,0.06593810149199442,0.11259801343433651
2021-10-02 22:00:00,0.23194008944354572,0.4144823017583539,0.05105517080028399,0.2113090936672073
2021-10-02 23:00:00,0.28120356760857756,0.19389911013639782,0.22107956709335852,0.23445731121448343
2021-10-03 00:00:00,0.07904320734045278,0.05299253014051075,-0.07976496846886239,0.00588236990306612
2021-10-03 01:00:00,0.09201889872025237,-0.076961041136129,-0.11274062295544862,-0.02313133202341877
2021-10-03 02:00:00,0.02597548640326064,0.43610207757005437,0.2076393647782444,0.16952245987511194
2021-10-03 03:00:00,0.6466271649250519,0.1855525773754012,0.6931471805599454,0.5159221036724748
2021-10-03 04:00:00,-0.4379003838613187,-0.11034805716886531,-0.17768117723745203,-0.23622377517630522
2021-10-03 05:00:00,-0.6088868369422054,-0.4877032063451363,-0.6017974019717176,-0.5690945318899665
2021-10-03 06:00:00,-1.013990399075861,-0.7973509580899485,-0.9815686245796043,-0.9315582040049435
2021-10-03 07:00:00,-1.2586413485247334,-0.6931471805599454,-1.114060119713626,-1.0484322702096236
2021-10-03 08:00:00,-1.054459243747309,-0.8399448860819447,-1.297964592377002,-1.0844201976388135
2021-10-03 09:00:00,-1.230133630364608,-0.8978040699987009,-1.28307053671473,-1.162171583316299
2021-10-03 10:00:00,-1.2129993001719086,-0.9370180426449197,-1.3657654427409236,-1.2037165254931637
2021-10-03 11:00:00,-1.2159407788621213,-0.9445624305377658,-1.3530464870710235,-1.196263335661829
2021-10-03 12:00:00,-1.1354332139840686,-0.8284794020521957,-1.2708412740455897,-1.1072927771962728
2021-10-03 13:00:00,-1.134527751054205,-0.9888079021499232,-1.2632293973352908,-1.14596177710591
2021-10-03 14:00:00,-1.2437175578423165,-0.9372294001899872,-1.343226256237716,-1.2021036645308794
2021-10-03 15:00:00,-1.2400998570107378,-0.8842920222545692,-1.3775310035977508,-1.2018075201887193
2021-10-03 16:00:00,-1.1080389099258134,-0.7502174070899912,-1.1194349588077177,-1.0255546264523456
2021-10-03 17:00:00,-1.089769787322517,-0.8572904491553475,-0.984213350995967,-0.9950477592222331
2021-10-03 18:00:00,-0.9771172237420185,-1.0078470793538425,-1.0992000054055673,-1.028506069744612
2021-10-03 19:00:00,-1.0478326992050766,-1.0533652230215091,-0.9727081304893845,-1.0207056786713995
2021-10-03 20:00:00,-1.6677759314465241,-1.0912708818097423,-1.4698919961063508,-1.4243176831819646
2021-10-03 21:00:00,-2.167734148825514,-1.7143014101890506,-2.051853585161007,-1.9805289907099084
2021-10-03 22:00:00,-2.138475073264029,-1.8917484410839709,-2.2772672850097555,-2.101324252929344
2021-10-03 23:00:00,-3.803880846808443,-3.835861644462582,-3.6971782569286313,-3.772261063052987
2021-10-04 00:00:00,-5.521460917862246,-2.0989861377528065,0.1301411757939288,-0.7094077014317248
2021-10-04 01:00:00,-4.916324614625014,-3.2188758248682,-3.8836235309064477,-3.9781228071326695
2021-10-04 02:00:00,-3.375879573677865,-1.6180959751772148,-2.841581593726733,-2.573460047129445
2021-10-04 03:00:00,-0.6084059521048548,0.2231435513142097,-0.41616039722491216,-0.2457278215722667
2021-10-04 04:00:00,1.030404038641576,1.0176432261344424,1.1814999484738768,1.0796243764234186
2021-10-04 05:00:00,1.5786662537673468,1.6541380913520074,1.8139971416359435,1.6975597837077574
2021-10-04 06:00:00,1.5257702213875337,1.28605877660232,1.788796504097398,1.553659826760195
2021-10-04 07:00:00,0.9961869086660462,0.6591408125747504,0.9697794168251415,0.8877116083208545
2021-10-04 08:00:00,0.4157407706863694,0.3570167658528458,0.6793650410453482,0.4930272496598729
2021-10-04 09:00:00,0.4632723722892198,0.14812122371732706,0.6397156688496111,0.45089986283480243
2021-10-04 10:00:00,0.9542485248555881,0.3093106901785587,1.0279872966948114,0.8428034707993639
2021-10-04 11:00:00,0.7381322764767546,0.1759492093316961,0.8667882397559934,0.6545536368386564
2021-10-04 12:00:00,0.5437457361110969,-0.055590450810797165,0.4215796842529338,0.35595753838394195
2021-10-04 13:00:00,0.465841498571705,-0.13393388810188167,0.21029540883636066,0.23683843214475253
2021-10-04 14:00:00,0.5528598304492061,-0.1356039322264948,0.39743293641090016,0.33820923205659703
2021-10-04 15:00:00,0.6275718526939338,0.15120204290876327,0.7016578702278542,0.5392568209279958
2021-10-04 16:00:00,0.6978715987962127,0.2101494394166954,0.7092134375739052,0.5894441507785828
2021-10-04 17:00:00,0.5277287758863451,0.26816060070676073,0.4428008065656739,0.4351894588568612
2021-10-04 18:00:00,0.14226846402753157,0.07317788372827838,0.2703367409900075,0.16986158852082234
2021-10-04 19:00:00,0.06479999322691565,0.10536051565782678,-0.06479999322691565,0.02706932196821832
2021-10-04 20:00:00,0.3013248488555673,-0.16676914378647023,0.17509385367250196,0.11243152689837821
2021-10-04 21:00:00,0.2076393647782444,-0.0909717782057271,0.3078847797693003,0.14629209321473713
2021-10-04 22:00:00,-0.39204208777602334,0.11247798342669046,-0.1086338410027956,-0.09752502013387776
2021-10-04 23:00:00,-0.47000362924573547,0.9808292530117262,0.0,0.2657031657330058
2021-10-05 00:00:00,1.9459101490553132,-0.054067221270275745,-5.061011501421322,-2.5197850904074075
2021-10-05 01:00:00,1.252762968495368,0.6931471805599452,0.7884573603642704,0.8472978603872034
2021-10-05 02:00:00,-0.13353139262452252,0.16034265007517945,0.6190392084062233,0.2876820724517808
2021-10-05 03:00:00,0.0,-0.532565610402397,0.04725288485054513,-0.1762121237394032
2021-10-05 04:00:00,0.075507552508145,0.0,0.022472855852059048,0.029383016245031257
2021-10-05 05:00:00,0.22480883063327095,0.21104884643086486,0.07235074626802618,0.15779078830182858
2021-10-05 06:00:00,0.2505193260683889,0.39368136168610235,0.0567187084354801,0.21489040955748973
2021-10-05 07:00:00,0.1836883440808288,0.3593443339198359,0.300875899854562,0.2777307207732651
2021-10-05 08:00:00,0.237171097681677,0.3437932874526686,0.2038567093452528,0.2542146213019123
2021-10-05 09:00:00,0.11694034973682577,0.1855181498195817,0.02064168888734308,0.09271558375417932
2021-10-05 10:00:00,-0.40330581817359423,0.05664213945211749,-0.24996191076017205,-0.25032996306130784
2021-10-05 11:00:00,-0.2678411118861517,0.090177339236436,-0.24917896486320057,-0.18384041625395042
2021-10-05 12:00:00,-0.051557809664850573,0.006836335018291173,0.021618135720849807,-0.012937945360581793
2021-10-05 13:00:00,-0.06814204897391285,0.1168880208288936,0.28801358248299636,0.10328940687469057
2021-10-05 14:00:00,-0.1310609320024474,0.10320050817183546,0.039729586645592896,-0.02223826610255486
2021-10-05 15:00:00,0.0662227866131353,0.1016683785468171,0.013328853940056007,0.05281980911934525
2021-10-05 16:00:00,-0.10379065662270648,0.03621448370435498,-0.05761525992683225,-0.057645624568221976
2021-10-05 17:00:00,0.014064929467403786,0.009364616931042846,-0.061350574661383384,-0.01568547772770046
2021-10-05 18:00:00,0.13166903705365396,-0.09510858722224924,-0.07545477370410048,0.002524616337138852
2021-10-05 19:00:00,-0.0880814680494737,-0.08398565607309294,-0.01263174690590052,-0.05960511201961527
2021-10-05 20:00:00,0.1294580672368868,0.10202161439231183,0.1286620436103405,0.12200176656043205
2021-10-05 21:00:00,0.1770996128128033,0.2460093760512132,0.029558802241544946,0.14310084364067333
2021-10-05 22:00:00,0.5766133643039937,-0.10064352577968716,0.3777625055588283,0.24914405303935716
2021-10-05 23:00:00,0.8754687373539001,0.2231435513142097,1.8281271133989296,1.0761394328160505
2021-10-06 00:00:00,-0.33647223662121295,-1.504077396776274,-0.6931471805599453,-0.9932517730102837
2021-10-06 01:00:00,-1.9459101490553132,0.4054651081081646,-0.3184537311185349,-0.1541506798272585
2021-10-06 02:00:00,0.5389965007326871,-1.9095425048844386,-0.3677247801253172,-0.5679840376059393
2021-10-06 03:00:00,0.11778303565638382,0.19867069479548416,-0.023347363996991,0.08590334363526786
2021-10-06 04:00:00,-0.022059718064731726,-0.14565275315686765,-0.04546237407675768,-0.07180373212898328
2021-10-06 05:00:00,0.004979263399607525,-0.20017917419396092,-0.02930612658549947,-0.07068692576299984
2021-10-06 06:00:00,-0.0620175737062425,-0.21162608102206626,0.05455898425043415,-0.060862046408262316
2021-10-06 07:00:00,0.013566099526719277,-0.09915951092527742,-0.13518492328843745,-0.07579871040877073
2021-10-06 08:00:00,0.07823643037051298,-0.1254459084019519,0.05441756987071322,0.013749295899467384
2021-10-06 09:00:00,0.07782357977685628,0.008826182628272505,0.032789822822991255,0.04321790963836669
2021-10-06 10:00:00,0.12170211996490732,-0.005602255548669888,0.15869451163166737,0.11102985555737455
2021-10-06 11:00:00,0.03761609445915859,-0.07058364533603445,0.09280286549454075,0.03566771051531603
2021-10-06 12:00:00,-0.10516457169717164,0.032765403096735035,0.05058016888686456,-0.01629732766190095
2021-10-06 13:00:00,-0.04271369524990476,-0.1201138300777762,-0.1915787238968818,-0.11748936765458495
2021-10-06 14:00:00,0.08012865155223725,-0.045166498064051375,0.05302073631740889,0.04516317748536558
2021-10-06 15:00:00,0.0994205790149163,-0.005778507250943754,0.039287717073036355,0.05546564687120181
2021-10-06 16:00:00,0.22948505716829004,0.060186633635114006,0.21182431857427098,0.18934875170695165
2021-10-06 17:00:00,0.061610005374570065,0.006635724415398059,0.15017453144761905,0.08430099071960662
2021-10-06 18:00:00,0.08631916435383147,0.0581433929887778,0.09676050638197076,0.08364380350909162
2021-10-06 19:00:00,0.27691770586462194,0.26398971472668453,0.25975329692677107,0.26719811073780697
2021-10-06 20:00:00,0.09747234280882022,0.10769891658975794,0.006810469002526354,0.06680279511160148
2021-10-06 21:00:00,0.2651794684180775,0.010582109330536937,0.21730127568998103,0.17229999833293608
2021-10-06 22:00:00,-0.02272825107755594,0.034685557987889304,0.26495382137422485,0.10116923499372721
2021-10-06 23:00:00,-0.28768207245178123,0.4382549309311554,-0.8472978603872034,-0.3184537311185345
2021-10-07 00:00:00,-0.2231435513142097,2.079441541679836,1.791759469228055,1.4350845252893225
2021-10-07 01:00:00,1.6094379124341003,-0.5108256237659909,0.6286086594223743,0.1892419996385284
2021-10-07 02:00:00,-0.4054651081081646,1.9459101490553132,-0.2513144282809061,0.38566248081198484
2021-10-07 03:00:00,0.0851578083403064,-0.09440968447107423,-0.09925495809534102,-0.04362062247589016
2021-10-07 04:00:00,0.01476041558312069,0.013841051411871419,0.061991676027967735,0.03278982282299037
2021-10-07 05:00:00,-0.06674846678837465,0.05945806990515212,-0.0263668758407416,-0.01331304864973859
2021-10-07 06:00:00,0.058671223678898876,0.07439326529435686,-0.03146326945578526,0.02679378241810859
2021-10-07 07:00:00,-0.018456084820910768,-0.1305919939489648,0.07970318368290474,-0.008713191854054614
2021-10-07 08:00:00,-0.009536857023220158,-0.056366871988251965,-0.02425134804512119,-0.026938487960704194
2021-10-07 09:00:00,0.16679225886310167,0.11914902279433903,0.12182158034805379,0.13787607722853323
2021-10-07 10:00:00,0.1396278003568865,0.16396250982706206,0.09810447606315442,0.1263931210253766
2021-10-07 11:00:00,0.16783472482771167,0.19713664257909524,0.15213811421553114,0.1676556487478802
2021-10-07 12:00:00,-0.012618463959212178,0.0727465015554003,0.02711401011201353,0.021671277003287415
2021-10-07 13:00:00,-0.010035393642501944,0.13292539321197605,0.07126514406792683,0.050469077929653494
2021-10-07 14:00:00,-0.012452599515912155,0.17156171016977773,0.052856339064219604,0.04949316657536862
2021-10-07 15:00:00,0.03907420373979065,0.06482019427787566,0.12249923727921086,0.07613620658052511
2021-10-07 16:00:00,-0.024545411786562887,0.06920053424338235,0.0010502363997026976,0.0035518968932670703
2021-10-07 17:00:00,0.1592964085412829,0.07882096042321418,0.024271444003321818,0.09133929437483346
2021-10-07 18:00:00,0.0478051722548587,0.2454862266801392,0.23493150706625254,0.1619389839963956
2021-10-07 19:00:00,0.2799411497073434,0.13237062638856045,0.25403403833354776,0.2338157552504887
2021-10-07 20:00:00,0.5443815433635741,0.1631193498100183,0.3139185759531431,0.3715078476778375
2021-10-07 21:00:00,0.36028288531493136,0.489548225318706,0.4158278951437113,0.41738420034537427
2021-10-07 22:00:00,0.45407280717354137,0.4784902431230549,0.34016000970039784,0.4179866149062059
2021-10-07 23:00:00,1.1700712526502546,0.9480394301887349,0.8994836135577744,0.9650808960435873
2021-10-08 00:00:00,1.6094379124341003,-0.4700036292457357,1.4663370687934267,0.4519851237430572
2021-10-08 01:00:00,-0.2231435513142097,1.4136933353080052,-0.9162907318741551,0.48285177172358473
2021-10-08 02:00:00,1.178654996341646,0.035091319811269894,1.122142786078304,0.6729444732424255
2021-10-08 03:00:00,0.11551288712184427,0.33363937353690876,0.025752496102414035,0.16140365813227397
2021-10-08 04:00:00,-0.09201889872025237,-0.02787636952825423,-0.05908891637000657,-0.058677593775118275
2021-10-08 05:00:00,-0.1568090774938682,0.011814483413762566,-0.14780950448881125,-0.0990801638702763
2021-10-08 06:00:00,-0.2865653777517059,0.01837161285097988,-0.14415513999557916,-0.13562616922396753
2021-10-08 07:00:00,0.030890487019338053,0.3209618839257482,0.0008146639961763569,0.09833488384116684
2021-10-08 08:00:00,0.09897466637450858,0.2733375641953808,0.12835003388252542,0.15579547585008946
2021-10-08 09:00:00,0.08464820924655747,0.17553833224584992,0.0585904194035356,0.09652462861031097
2021-10-08 10:00:00,-0.03988018697843465,-0.048858286380704996,-0.03634361004241171,-0.04018779607634926
2021-10-08 11:00:00,0.06823826248170484,-0.03301452126841031,0.047217702164443764,0.03733189798207093
2021-10-08 12:00:00,0.13630531950724833,0.06142571134097086,0.15859037268556175,0.12967178777736166
2021-10-08 13:00:00,0.19948141245954076,0.1693905978026491,0.20389404204808148,0.19502503563024298
2021-10-08 14:00:00,0.135226787209767,0.07311803641869652,0.1780220159533794,0.1395320002832463
2021-10-08 15:00:00,0.01953187091724473,0.05403545759203965,0.01762677835150761,0.025545054889027696
2021-10-08 16:00:00,0.12935156529312586,0.05444964507699357,0.06698479179659866,0.08999703507822154
2021-10-08 17:00:00,0.19750984653938897,0.2304517446209342,0.257416604508248,0.2266579857622144
2021-10-08 18:00:00,0.2827425069682965,0.33600450976516516,0.20123871592615927,0.26615014011829885
2021-10-08 19:00:00,0.43170273832502115,0.46465397949849496,0.3422494687937556,0.4070541756600914
2021-10-08 20:00:00,0.2998260797065804,0.6969664086269409,0.6104839624563878,0.5062469123215747
2021-10-08 21:00:00,0.8192984658868454,0.5859929424480921,0.7865811872060418,0.7435158770224275
2021-10-08 22:00:00,1.2090692842324202,0.9495347904533089,1.090398690130721,1.087235601686002
2021-10-08 23:00:00,2.2674937731827756,0.864997437486605,1.7543450333777972,1.5743040747121535
2021-10-09 00:00:00,2.5297206655777926,1.967112356705916,2.302585092994046,2.2934526094307737
2021-10-09 01:00:00,3.778491612803623,0.8664189018339816,3.332204510175204,2.215960488393689
2021-10-09 02:00:00,1.4240346891027382,0.6931471805599454,0.8637726975907083,1.006019501840285
2021-10-09 03:00:00,0.009049835519918226,-0.20382776201491826,-0.35184401666906684,-0.1774553671427821
2021-10-09 04:00:00,-0.7989540251696132,-0.7856344932815658,-1.0986122886681091,-0.9015762615201526
2021-10-09 05:00:00,-0.9650808960435864,-1.1807545142239286,-1.220829921392359,-1.1310037844593452
2021-10-09 06:00:00,-0.5162969132165802,-0.897059369946267,-0.8856469422696556,-0.7731898882334818
2021-10-09 07:00:00,-0.1297363216559706,-0.5922052300343692,-0.3286850460694444,-0.32857186128411886
2021-10-09 08:00:00,0.08037647809027249,-0.15544150226026776,0.12482886248958636,0.038478414467705946
2021-10-09 09:00:00,0.1773836391067718,0.11836460008103344,0.3123534943363957,0.21679244320600688
2021-10-09 10:00:00,0.3487054978627331,0.3434983843589645,0.3107155607118628,0.3313906920630565
2021-10-09 11:00:00,0.4148957184437725,0.39335919409610476,0.36335250582709655,0.38868499285663205
2021-10-09 12:00:00,0.5869398922099762,0.569179137837815,0.5223907591982435,0.5567534315543021
2021-10-09 13:00:00,0.5297999147102672,0.6563593264991079,0.6102294088885962,0.5889075520057059
2021-10-09 14:00:00,0.5504087849674821,0.6879220265171773,0.6184636158177792,0.6063998474031251
2021-10-09 15:00:00,0.34871296382552686,0.3902943898838904,0.43981307536533976,0.3933492895381736
2021-10-09 16:00:00,0.16443537017999077,0.231231881104228,0.11194871338912371,0.15716437314016396
2021-10-09 17:00:00,0.011423473550628671,0.10497209071606228,-0.006030169026590926,0.024120436288185942
2021-10-09 18:00:00,0.1831031121287756,-0.024868066578012993,0.15512367917427294,0.1230091782045637
2021-10-09 19:00:00,0.0572912071473608,0.04128165897330405,0.08535984895115689,0.06336682830475837
2021-10-09 20:00:00,0.14415259614273612,-0.00765309857771701,0.09253171924431136,0.08647955885889136
2021-10-09 21:00:00,0.22462393648464385,0.1681582945752229,0.22876154361843337,0.2123600659131819
2021-10-09 22:00:00,-0.17580687577276155,0.05564349156870385,0.06389398357094578,-0.016147986407982096
2021-10-09 23:00:00,-0.08961215868968697,0.0808520966290951,-0.02674750836702877,-0.021184592868277008
2021-10-10 00:00:00,0.08401885605317627,0.013889112160667239,0.08476526662771011,0.06940053557739123
2021-10-10 01:00:00,0.028170876966696845,0.21401106775093748,-0.018018505502678472,0.05198910793760003
2021-10-10 02:00:00,0.5218754599525752,0.01709443335930061,0.44393138893596085,0.4004775665971252
2021-10-10 03:00:00,0.9774451550274854,-0.362905493689369,1.2406416079630231,0.7619242790392633
2021-10-10 04:00:00,-0.055059777183027236,-0.04762804898925488,-0.35048297369081194,-0.13835843337283826
2021-10-10 05:00:00,-0.671640975338982,-0.3973017974690034,-0.3078847797693003,-0.44320543609101115
2021-10-10 06:00:00,-0.9505363103873226,-0.4989911661189881,-0.8447435805821071,-0.7610008835166413
2021-10-10 07:00:00,-1.0056661761586652,-0.7762137792585584,-1.028714849050731,-0.9551725194183627
2021-10-10 08:00:00,-1.0827209213314752,-1.0474998424590058,-1.2753327105944994,-1.1487337842105543
2021-10-10 09:00:00,-1.0989817695516777,-1.0399046878413314,-1.2808067079626877,-1.1558095409285833
2021-10-10 10:00:00,-1.1159299677296435,-0.9218872868023125,-1.2973940992422834,-1.1424663310964807
2021-10-10 11:00:00,-1.242824552262034,-0.8501509293696099,-1.371453783339235,-1.1929328592872679
2021-10-10 12:00:00,-1.1467288253280667,-0.8034348092911694,-1.2901752288648174,-1.1165326956470913
2021-10-10 13:00:00,-1.160667856335877,-0.7103270502318662,-1.3591729470902463,-1.1113123812665489
2021-10-10 14:00:00,-1.1118505015903688,-0.7133813339239143,-1.3110125313284708,-1.0814026376900063
2021-10-10 15:00:00,-1.1605416216517561,-0.5600028597420748,-1.1831200238522959,-1.0173672752519476
2021-10-10 16:00:00,-1.0139190237871745,-0.4969051241872817,-0.993193260971414,-0.8783083878555384
2021-10-10 17:00:00,-0.778961471691157,-0.5231388839993478,-0.8084132252071745,-0.728479796939272
2021-10-10 18:00:00,-0.8723486100176565,-0.5482892883081467,-0.8689256387649635,-0.7893131126762141
2021-10-10 19:00:00,-1.078499878881014,-1.031091087792615,-1.0920224789890538,-1.0715597715570269
2021-10-10 20:00:00,-1.3089761133359206,-1.179936226497695,-1.4487619239719196,-1.3250720810194174
2021-10-10 21:00:00,-2.069627920231511,-1.3969733336957448,-1.9590682336328245,-1.8258621067680778
2021-10-10 22:00:00,-1.7943602509281122,-1.518354083132957,-2.1705054306027094,-1.8248594176544
2021-10-10 23:00:00,-4.1588830833596715,-3.7184382563554808,-3.8592248198611747,-3.904494739007354
2021-10-11 00:00:00,-3.6635616461296463,-3.3672958299864737,-3.4482223203070186,-3.507985449311167
2021-10-11 01:00:00,-4.499809670330265,-3.081909969795043,-4.00733318523247,-3.815512105047302
2021-10-11 02:00:00,-2.8061114142784245,-1.0330150061822967,-2.0243817644968085,-2.02117263355586
2021-10-11 03:00:00,-1.268134748543222,0.5158131652770299,-0.8719904729775747,-0.6751826255846467
2021-10-11 04:00:00,0.7301884522402942,1.0655514264072217,1.389376027657299,1.068042222583431
2021-10-11 05:00:00,1.6429138416304898,1.501363690904678,1.564924305031929,1.5650610721314484
2021-10-11 06:00:00,1.358492079807938,1.163457135432215,1.6502599069543553,1.3971460835572547
2021-10-11 07:00:00,0.918654799169035,0.8761246901488198,1.0869410686515097,0.9694765075166254
2021-10-11 08:00:00,0.8064155358618024,0.8005674291807816,0.8658474965696694,0.8269225252084471
2021-10-11 09:00:00,-0.2365366086506473,0.4995783996786427,0.8377724147397148,0.4487002959164279
2021-10-11 10:00:00,-1.4686306477805262,0.6252015011007597,1.0145502829791821,0.44921475005619804
2021-10-11 11:00:00,-0.1288954259262063,0.41012091964435804,0.9317134594003802,0.49599813700046447
2021-10-11 12:00:00,-0.22769936785007072,0.29755223013084997,0.676842471535001,0.2999095970490675
